SO,Fase,Variable_o_Escenario,Valor_o_Latencia,Jitter_ms,Perdida_pct,TLS,Iteracion,time_connect,time_appconnect,handshake_ms,time_total,http_code,status
macOS,Parametro,Latencia,100,0,0,tls13,19,0.121944,0.34319,221.246,0.975141,200,OK
macOS,Parametro,Latencia,100,0,0,tls13,20,0.145097,0.379132,234.035,1.007711,200,OK
macOS,Parametro,Latencia,100,0,0,tls13,21,0.146465,0.37796,231.495,1.013114,200,OK
macOS,Parametro,Latencia,100,0,0,tls13,22,0.145373,0.372253,226.88,1.008461,200,OK
macOS,Parametro,Latencia,100,0,0,tls13,23,0.146155,0.37601,229.855,0.978785,200,OK
macOS,Parametro,Latencia,100,0,0,tls13,24,0.18989,0.418451,228.561,0.945089,200,OK
macOS,Parametro,Latencia,100,0,0,tls13,25,0.112197,0.292137,179.94,0.80787,200,OK
macOS,Parametro,Latencia,100,0,0,tls13,26,0.130048,0.276804,146.756,0.977539,200,OK
macOS,Parametro,Latencia,100,0,0,tls13,27,0.113565,0.259132,145.567,0.74654,200,OK
macOS,Parametro,Latencia,100,0,0,tls13,28,0.112134,0.265502,153.368,0.755603,200,OK
macOS,Parametro,Latencia,100,0,0,tls13,29,0.110317,0.255015,144.698,0.705344,200,OK
macOS,Parametro,Latencia,100,0,0,tls13,30,0.112043,0.256255,144.212,0.695318,200,OK
macOS,Parametro,Latencia,100,0,0,tls13,31,0.112819,0.261894,149.075,0.672218,200,OK
macOS,Parametro,Latencia,100,0,0,tls13,32,0.113939,0.257095,143.156,0.675126,200,OK
macOS,Parametro,Latencia,100,0,0,tls13,33,0.12012,0.264524,144.404,0.680712,200,OK
macOS,Parametro,Latencia,100,0,0,tls13,34,0.116539,0.263023,146.484,0.695335,200,OK
macOS,Parametro,Latencia,100,0,0,tls13,35,0.11427,0.25773,143.46,0.697574,200,OK
macOS,Parametro,Latencia,100,0,0,tls13,36,0.112591,0.267703,155.112,0.804511,200,OK
macOS,Parametro,Latencia,100,0,0,tls13,37,0.112364,0.258153,145.789,0.694432,200,OK
macOS,Parametro,Latencia,100,0,0,tls13,38,0.117502,0.269869,152.367,0.703581,200,OK
macOS,Parametro,Latencia,100,0,0,tls13,39,0.113495,0.264466,150.971,0.705031,200,OK
macOS,Parametro,Latencia,100,0,0,tls13,40,0.114502,0.258906,144.404,0.689202,200,OK
macOS,Parametro,Latencia,100,0,0,tls13,41,0.111475,0.261023,149.548,0.687716,200,OK
macOS,Parametro,Latencia,100,0,0,tls13,42,0.111837,0.255424,143.587,0.6639,200,OK
macOS,Parametro,Latencia,100,0,0,tls13,43,0.112865,0.256353,143.488,0.688816,200,OK
macOS,Parametro,Latencia,100,0,0,tls13,44,0.111999,0.262794,150.795,0.720296,200,OK
macOS,Parametro,Latencia,100,0,0,tls13,45,0.11408,0.263599,149.519,0.792068,200,OK
macOS,Parametro,Latencia,100,0,0,tls13,46,0.111803,0.255548,143.745,0.690928,200,OK
macOS,Parametro,Latencia,100,0,0,tls13,47,0.112332,0.257932,145.6,0.665625,200,OK
macOS,Parametro,Latencia,100,0,0,tls13,48,0.11646,0.265806,149.346,0.824966,200,OK
macOS,Parametro,Latencia,100,0,0,tls13,49,0.115562,0.258149,142.587,0.688071,200,OK
macOS,Parametro,Latencia,100,0,0,tls13,50,0.113422,0.256582,143.16,0.691386,200,OK
macOS,Parametro,Latencia,200,0,0,tls13,1,0.212014,0.453422,241.408,1.169933,200,OK
macOS,Parametro,Latencia,200,0,0,tls13,2,0.214323,0.474894,260.571,1.208456,200,OK
macOS,Parametro,Latencia,200,0,0,tls13,3,0.212998,0.461631,248.633,1.189743,200,OK
macOS,Parametro,Latencia,200,0,0,tls13,4,0.21266,0.45649,243.83,1.193523,200,OK
macOS,Parametro,Latencia,200,0,0,tls13,5,0.215622,0.458975,243.353,1.186109,200,OK
macOS,Parametro,Latencia,200,0,0,tls13,6,0.217884,0.46857,250.686,1.196689,200,OK
macOS,Parametro,Latencia,200,0,0,tls13,7,0.213511,0.462163,248.652,1.195736,200,OK
macOS,Parametro,Latencia,200,0,0,tls13,8,0.221763,0.474729,252.966,1.182543,200,OK
macOS,Parametro,Latencia,200,0,0,tls13,9,0.216942,0.461466,244.524,1.293973,200,OK
macOS,Parametro,Latencia,200,0,0,tls13,10,0.213648,0.469323,255.675,1.198167,200,OK
macOS,Parametro,Latencia,200,0,0,tls13,11,0.21649,0.465892,249.402,1.197422,200,OK
macOS,Parametro,Latencia,200,0,0,tls13,12,0.211834,0.457379,245.545,1.206352,200,OK
macOS,Parametro,Latencia,200,0,0,tls13,13,0.223971,0.475417,251.446,1.179073,200,OK
macOS,Parametro,Latencia,200,0,0,tls13,14,0.220418,0.461408,240.99,1.188522,200,OK
macOS,Parametro,Latencia,200,0,0,tls13,15,0.213576,0.459587,246.011,1.189418,200,OK
macOS,Parametro,Latencia,200,0,0,tls13,16,0.212209,0.46054,248.331,1.295287,200,OK
macOS,Parametro,Latencia,200,0,0,tls13,17,0.21878,0.463232,244.452,1.17227,200,OK
macOS,Parametro,Latencia,200,0,0,tls13,18,0.212411,0.458771,246.36,1.174716,200,OK
macOS,Parametro,Latencia,200,0,0,tls13,19,0.220638,0.463059,242.421,1.201075,200,OK
macOS,Parametro,Latencia,200,0,0,tls13,20,0.211532,0.460272,248.74,1.184416,200,OK
macOS,Parametro,Latencia,200,0,0,tls13,21,0.212777,0.536137,323.36,1.450222,200,OK
macOS,Parametro,Latencia,200,0,0,tls13,22,0.283296,0.61494,331.644,1.363797,200,OK
macOS,Parametro,Latencia,200,0,0,tls13,23,0.256752,0.512268,255.516,1.389041,200,OK
macOS,Parametro,Latencia,200,0,0,tls13,24,0.213428,0.458525,245.097,1.445395,200,OK
macOS,Parametro,Latencia,200,0,0,tls13,25,0.213207,0.516709,303.502,1.295422,200,OK
macOS,Parametro,Latencia,200,0,0,tls13,26,0.213769,0.462152,248.383,1.436379,200,OK
macOS,Parametro,Latencia,200,0,0,tls13,27,0.287145,0.529788,242.643,1.345626,200,OK
macOS,Parametro,Latencia,200,0,0,tls13,28,0.217283,0.502926,285.643,1.513589,200,OK
macOS,Parametro,Latencia,200,0,0,tls13,29,0.21554,0.526308,310.768,1.306759,200,OK
macOS,Parametro,Latencia,200,0,0,tls13,30,0.215798,0.464542,248.744,1.319643,200,OK
macOS,Parametro,Latencia,200,0,0,tls13,31,0.222899,0.469922,247.023,1.206893,200,OK
macOS,Parametro,Latencia,200,0,0,tls13,32,0.218776,0.467059,248.283,1.261174,200,OK
macOS,Parametro,Latencia,200,0,0,tls13,33,0.213932,0.517285,303.353,1.52675,200,OK
macOS,Parametro,Latencia,200,0,0,tls13,34,0.211597,0.517337,305.74,1.532925,200,OK
macOS,Parametro,Latencia,200,0,0,tls13,35,0.21956,0.517667,298.107,1.528207,200,OK
macOS,Parametro,Latencia,200,0,0,tls13,36,0.211713,0.51372,302.007,1.291066,200,OK
macOS,Parametro,Latencia,200,0,0,tls13,37,0.212264,0.455203,242.939,1.253383,200,OK
macOS,Parametro,Latencia,200,0,0,tls13,38,0.213299,0.526597,313.298,1.310326,200,OK
macOS,Parametro,Latencia,200,0,0,tls13,39,0.212155,0.457431,245.276,1.246472,200,OK
macOS,Parametro,Latencia,200,0,0,tls13,40,0.211475,0.516572,305.097,1.289649,200,OK
macOS,Parametro,Latencia,200,0,0,tls13,41,0.211806,0.457564,245.758,1.265546,200,OK
macOS,Parametro,Latencia,200,0,0,tls13,42,0.227037,0.471481,244.444,1.249012,200,OK
macOS,Parametro,Latencia,200,0,0,tls13,43,0.330074,0.771548,441.474,1.699622,200,OK
macOS,Parametro,Latencia,200,0,0,tls13,44,0.212574,0.455552,242.978,1.195469,200,OK
macOS,Parametro,Latencia,200,0,0,tls13,45,0.234291,0.479033,244.742,1.289277,200,OK
macOS,Parametro,Latencia,200,0,0,tls13,46,0.218879,0.470082,251.203,1.184329,200,OK
macOS,Parametro,Latencia,200,0,0,tls13,47,0.212735,0.672054,459.319,1.405481,200,OK
macOS,Parametro,Latencia,200,0,0,tls13,48,0.213251,0.496715,283.464,1.230684,200,OK
macOS,Parametro,Latencia,200,0,0,tls13,49,0.216903,0.461441,244.538,1.211015,200,OK
macOS,Parametro,Latencia,200,0,0,tls13,50,0.214223,0.456772,242.549,1.182958,200,OK
macOS,Parametro,Latencia,300,0,0,tls13,1,0.311944,0.657743,345.799,1.697021,200,OK
macOS,Parametro,Latencia,300,0,0,tls13,2,0.311812,0.667444,355.632,1.725333,200,OK
macOS,Parametro,Latencia,300,0,0,tls13,3,0.311738,0.657725,345.987,1.690687,200,OK
macOS,Parametro,Latencia,300,0,0,tls13,4,0.31329,0.658409,345.119,1.668649,200,OK
macOS,Parametro,Latencia,300,0,0,tls13,5,0.314376,0.676738,362.362,1.715398,200,OK
macOS,Parametro,Latencia,300,0,0,tls13,6,0.312656,0.655614,342.958,1.665551,200,OK
macOS,Parametro,Latencia,300,0,0,tls13,7,0.313408,0.662488,349.08,1.686926,200,OK
macOS,Parametro,Latencia,300,0,0,tls13,8,0.315207,0.660985,345.778,1.674341,200,OK
macOS,Parametro,Latencia,300,0,0,tls13,9,0.317441,0.671273,353.832,1.701872,200,OK
macOS,Parametro,Latencia,300,0,0,tls13,10,0.314339,0.656652,342.313,1.688202,200,OK
macOS,Parametro,Latencia,300,0,0,tls13,11,0.313428,0.660453,347.025,1.785055,200,OK
macOS,Parametro,Latencia,300,0,0,tls13,12,0.314591,0.659471,344.88,1.689747,200,OK
macOS,Parametro,Latencia,300,0,0,tls13,13,0.315862,0.65806,342.198,1.670541,200,OK
macOS,Parametro,Latencia,300,0,0,tls13,14,0.311658,0.657012,345.354,1.675763,200,OK
macOS,Parametro,Latencia,300,0,0,tls13,15,0.312256,0.655365,343.109,1.68177,200,OK
macOS,Parametro,Latencia,300,0,0,tls13,16,0.315092,0.661365,346.273,1.690385,200,OK
macOS,Parametro,Latencia,300,0,0,tls13,17,0.312964,0.661934,348.97,1.686253,200,OK
macOS,Parametro,Latencia,300,0,0,tls13,18,0.314486,0.661045,346.559,1.692346,200,OK
macOS,Parametro,Latencia,300,0,0,tls13,19,0.314708,0.664199,349.491,1.690318,200,OK
macOS,Parametro,Latencia,300,0,0,tls13,20,0.414484,0.801592,387.108,1.903619,200,OK
macOS,Parametro,Latencia,300,0,0,tls13,21,0.346118,0.727991,381.873,1.861312,200,OK
macOS,Parametro,Latencia,300,0,0,tls13,22,0.319769,0.67235,352.581,1.838362,200,OK
macOS,Parametro,Latencia,300,0,0,tls13,23,0.409222,0.760094,350.872,1.856481,200,OK
macOS,Parametro,Latencia,300,0,0,tls13,24,0.312329,0.657705,345.376,1.850098,200,OK
macOS,Parametro,Latencia,300,0,0,tls13,25,0.312872,0.659263,346.391,1.866647,200,OK
macOS,Parametro,Latencia,300,0,0,tls13,26,0.315366,0.670642,355.276,1.732382,200,OK
macOS,Parametro,Latencia,300,0,0,tls13,27,0.335034,0.677805,342.771,1.723595,200,OK
macOS,Parametro,Latencia,300,0,0,tls13,28,0.385518,0.729725,344.207,1.824838,200,OK
macOS,Parametro,Latencia,300,0,0,tls13,29,0.364471,1.38677,1022.299,2.467319,200,OK
macOS,Parametro,Latencia,300,0,0,tls13,30,0.355217,0.717703,362.486,1.923535,200,OK
macOS,Parametro,Latencia,300,0,0,tls13,31,0.311455,0.655164,343.709,1.721519,200,OK
macOS,Parametro,Latencia,300,0,0,tls13,32,0.314354,0.659518,345.164,1.909573,200,OK
macOS,Parametro,Latencia,300,0,0,tls13,33,0.332608,0.721694,389.086,1.863118,200,OK
macOS,Parametro,Latencia,300,0,0,tls13,34,0.407883,0.792133,384.25,1.812435,200,OK
macOS,Parametro,Latencia,300,0,0,tls13,35,0.346173,0.732916,386.743,2.239778,200,OK
macOS,Parametro,Latencia,300,0,0,tls13,36,0.318774,0.665872,347.098,1.697275,200,OK
macOS,Parametro,Latencia,300,0,0,tls13,37,0.321517,0.665144,343.627,1.690178,200,OK
macOS,Parametro,Latencia,300,0,0,tls13,38,0.313616,0.661979,348.363,1.668049,200,OK
macOS,Parametro,Latencia,300,0,0,tls13,39,0.313199,0.660275,347.076,1.666171,200,OK
macOS,Parametro,Latencia,300,0,0,tls13,40,0.312775,0.664131,351.356,1.784861,200,OK
macOS,Parametro,Latencia,300,0,0,tls13,41,0.312304,0.658111,345.807,1.789642,200,OK
macOS,Parametro,Latencia,300,0,0,tls13,42,0.312214,0.673155,360.941,1.709636,200,OK
macOS,Parametro,Latencia,300,0,0,tls13,43,0.319782,0.66752,347.738,1.695896,200,OK
macOS,Parametro,Latencia,300,0,0,tls13,44,0.315263,0.663425,348.162,1.678488,200,OK
macOS,Parametro,Latencia,300,0,0,tls13,45,0.310888,0.659737,348.849,1.696385,200,OK
macOS,Parametro,Latencia,300,0,0,tls13,46,0.313705,0.665492,351.787,1.679869,200,OK
macOS,Parametro,Latencia,300,0,0,tls13,47,0.312821,0.65698,344.159,1.751629,200,OK
macOS,Parametro,Latencia,300,0,0,tls13,48,0.320734,0.667379,346.645,1.699444,200,OK
macOS,Parametro,Latencia,300,0,0,tls13,49,0.312129,0.655955,343.826,1.668484,200,OK
macOS,Parametro,Latencia,300,0,0,tls13,50,0.325682,0.670885,345.203,1.713442,200,OK
macOS,Parametro,Perdida,0,0,0,tls13,1,0.045748,0.102395,56.647,0.230301,200,OK
macOS,Parametro,Perdida,0,0,0,tls13,2,0.012307,0.053097,40.79,0.168319,200,OK
macOS,Parametro,Perdida,0,0,0,tls13,3,0.012776,0.053768,40.992,0.167163,200,OK
macOS,Parametro,Perdida,0,0,0,tls13,4,0.011498,0.052492,40.994,0.175991,200,OK
macOS,Parametro,Perdida,0,0,0,tls13,5,0.011923,0.052796,40.873,0.163658,200,OK
macOS,Parametro,Perdida,0,0,0,tls13,6,0.011001,0.060166,49.165,0.184132,200,OK
macOS,Parametro,Perdida,0,0,0,tls13,7,0.014771,0.057998,43.227,0.176187,200,OK
macOS,Parametro,Perdida,0,0,0,tls13,8,0.011291,0.053146,41.855,0.189594,200,OK
macOS,Parametro,Perdida,0,0,0,tls13,9,0.011788,0.054201,42.413,0.323004,200,OK
macOS,Parametro,Perdida,0,0,0,tls13,10,0.014678,0.062217,47.539,0.206878,200,OK
macOS,Parametro,Perdida,0,0,0,tls13,11,0.013545,0.271454,257.909,0.436802,200,OK
macOS,Parametro,Perdida,0,0,0,tls13,12,0.043079,0.103354,60.275,0.364355,200,OK
macOS,Parametro,Perdida,0,0,0,tls13,13,0.014147,0.058388,44.241,0.189898,200,OK
macOS,Parametro,Perdida,0,0,0,tls13,14,0.01137,0.0531,41.73,0.169933,200,OK
macOS,Parametro,Perdida,0,0,0,tls13,15,0.013849,0.056563,42.714,0.298137,200,OK
macOS,Parametro,Perdida,0,0,0,tls13,16,0.011568,0.055277,43.709,0.192757,200,OK
macOS,Parametro,Perdida,0,0,0,tls13,17,0.020885,0.076249,55.364,0.234777,200,OK
macOS,Parametro,Perdida,0,0,0,tls13,18,0.013445,0.061476,48.031,0.180235,200,OK
macOS,Parametro,Perdida,0,0,0,tls13,19,0.011164,0.053466,42.302,0.298673,200,OK
macOS,Parametro,Perdida,0,0,0,tls13,20,0.011387,0.053264,41.877,0.190642,200,OK
macOS,Parametro,Perdida,0,0,0,tls13,21,0.015553,0.059327,43.774,0.170402,200,OK
macOS,Parametro,Perdida,0,0,0,tls13,22,0.036066,0.076426,40.36,0.402122,200,OK
macOS,Parametro,Perdida,0,0,0,tls13,23,0.010835,0.058649,47.814,0.287619,200,OK
macOS,Parametro,Perdida,0,0,0,tls13,24,0.010885,0.053276,42.391,0.193591,200,OK
macOS,Parametro,Perdida,0,0,0,tls13,25,0.011136,0.051666,40.53,0.160902,200,OK
macOS,Parametro,Perdida,0,0,0,tls13,26,0.068496,0.110264,41.768,0.282794,200,OK
macOS,Parametro,Perdida,0,0,0,tls13,27,0.012358,0.056968,44.61,0.298053,200,OK
